measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,val,upper,lower
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2005,0.02047584,0.026584055,0.016058508
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2005,0.08678122,0.093253729,0.080900692
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2006,0.155359055,0.166490015,0.1451577
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2006,0.020518429,0.026730468,0.016057742
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2006,0.086427965,0.092769273,0.080806889
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2007,0.153639623,0.164066428,0.143769907
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2007,0.020360523,0.026485558,0.015959693
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2007,0.085429377,0.091457158,0.080029189
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2008,0.150957912,0.161074137,0.14149635
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2008,0.019934972,0.025815788,0.015512619
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2008,0.083808421,0.089773903,0.078641457
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2009,0.148877761,0.158953028,0.13953607
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2009,0.019511306,0.025340427,0.015177271
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2009,0.082504284,0.088252336,0.077219983
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2010,0.147051733,0.157499029,0.137742784
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2010,0.019050218,0.024806267,0.014596564
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2010,0.081320461,0.087052029,0.076076765
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2011,0.14518376,0.155817457,0.135575221
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2011,0.018549004,0.024015754,0.014104033
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2011,0.080096384,0.085636053,0.074820428
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2012,0.144729485,0.155507081,0.135017016
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2012,0.018320147,0.024042521,0.013869481
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2012,0.079707111,0.085262778,0.074166488
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2013,0.144204473,0.155395996,0.133946251
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2013,0.018061896,0.02364141,0.013596613
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2013,0.079273969,0.084838308,0.073607483
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2014,0.143206451,0.154659094,0.132495259
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2014,0.017731493,0.023254514,0.013422
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2014,0.078581434,0.084159563,0.072829209
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2015,0.142478958,0.154712718,0.131491862
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2015,0.017413425,0.022836891,0.013123155
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2015,0.078030861,0.083775196,0.072042568
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2016,0.141990903,0.154610724,0.130813412
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2016,0.017111151,0.022421687,0.01283023
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2016,0.07761358,0.083637944,0.071556146
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2017,0.141666532,0.154785371,0.129671096
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2017,0.016821907,0.022081637,0.012501886
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2017,0.077297105,0.083583412,0.071082578
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2018,0.141532195,0.155247359,0.128821008
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2018,0.01655214,0.02188148,0.012375932
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2018,0.077096662,0.083872738,0.070542309
Age-Standardized Smoking Prevalence,213,Niger,1,Male,29,15+ years,2019,0.141499189,0.155840649,0.1282806
Age-Standardized Smoking Prevalence,213,Niger,2,Female,29,15+ years,2019,0.016295463,0.021594048,0.012294261
Age-Standardized Smoking Prevalence,213,Niger,3,Both,29,15+ years,2019,0.076941904,0.084115336,0.07012524
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1990,0.121192007,0.131953639,0.111003375
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1990,0.025085854,0.031192997,0.020142724
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1990,0.076104771,0.082197511,0.070331708
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1991,0.119615438,0.130409716,0.109266253
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1991,0.024483168,0.030343639,0.019636802
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1991,0.074894988,0.081165615,0.069137871
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1992,0.118055478,0.128976069,0.107939567
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1992,0.02388892,0.029458525,0.018956147
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1992,0.073762691,0.080168473,0.068204163
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1993,0.116525971,0.127047931,0.106718673
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1993,0.023312162,0.028786811,0.018371597
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1993,0.072663989,0.079079883,0.067115133
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1994,0.115000247,0.125710576,0.105469401
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1994,0.02275117,0.02833557,0.01797579
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1994,0.071584401,0.077832271,0.066122167
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1995,0.113424615,0.124235479,0.104064656
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1995,0.022198784,0.027595142,0.017469435
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1995,0.070409969,0.076556948,0.065266509
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1996,0.111852567,0.122540799,0.102410146
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1996,0.021666517,0.027235628,0.017084127
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1996,0.069266037,0.075187639,0.064138292
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1997,0.110290026,0.120909872,0.100755558
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1997,0.021150569,0.026437993,0.016542067
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1997,0.068079505,0.074015648,0.062922636
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1998,0.108790175,0.119497666,0.099495635
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1998,0.020657419,0.025868397,0.016062621
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1998,0.066933448,0.072733392,0.061827625
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,1999,0.107278474,0.117696422,0.098069714
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,1999,0.020178262,0.025250299,0.015748398
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,1999,0.065782457,0.071456678,0.060818839
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2000,0.105711155,0.115759039,0.096653143
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2000,0.019707808,0.024520747,0.015355799
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2000,0.064611494,0.070063318,0.059656736
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2001,0.103984226,0.113506124,0.095553998
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2001,0.019232818,0.023897729,0.015034275
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2001,0.06333953,0.068520832,0.058480966
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2002,0.102154306,0.111099078,0.094050249
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2002,0.018758094,0.023394801,0.014672619
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2002,0.062032016,0.067118357,0.057265084
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2003,0.100247811,0.108802009,0.092150317
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2003,0.018283249,0.023016829,0.014175765
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2003,0.060665513,0.065573719,0.055999056
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2004,0.098574817,0.107112307,0.090819725
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2004,0.017909663,0.022577578,0.013880485
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2004,0.059447058,0.064311723,0.054870041
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2005,0.096803883,0.105065445,0.089444959
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2005,0.017516375,0.022224397,0.013621566
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2005,0.058118174,0.062697033,0.053632536
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2006,0.094968036,0.102894208,0.087775158
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2006,0.017108688,0.02171536,0.01333458
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2006,0.056756818,0.06125866,0.052434821
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2007,0.093043426,0.100849074,0.086166347
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2007,0.016558735,0.021016631,0.012947948
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2007,0.055256945,0.05966086,0.051192783
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2008,0.090790188,0.098470406,0.083991122
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2008,0.015794466,0.020253757,0.012346762
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2008,0.053481739,0.05790601,0.049601602
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2009,0.088706799,0.096444467,0.081925241
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2009,0.015203064,0.01941399,0.011874521
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2009,0.05188389,0.056198621,0.048001138
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2010,0.086621232,0.094467846,0.079991568
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2010,0.014607643,0.018817408,0.011406048
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2010,0.05027118,0.054571591,0.046249141
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2011,0.084542805,0.092280277,0.077909274
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2011,0.014027275,0.018144,0.01087502
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2011,0.048688495,0.052969461,0.04476058
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2012,0.082478792,0.09006836,0.075823449
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2012,0.013458156,0.017461308,0.010365659
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2012,0.047145284,0.051268068,0.043393526
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2013,0.080474618,0.088116576,0.07399461
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2013,0.012968603,0.017042912,0.009853255
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2013,0.045683007,0.049781497,0.042073532
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2014,0.078819686,0.086227914,0.072238145
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2014,0.012643305,0.016698541,0.009556663
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2014,0.044494425,0.04858483,0.040859844
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2015,0.077394889,0.085051852,0.070454837
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2015,0.012351685,0.016266012,0.00925147
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2015,0.0434197,0.047539481,0.039772313
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2016,0.076215626,0.083842545,0.069141383
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2016,0.012097706,0.016002764,0.009027833
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2016,0.042514346,0.046727263,0.038748886
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2017,0.075310857,0.082916851,0.068242364
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2017,0.011885427,0.015646025,0.008816574
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2017,0.041784993,0.046019272,0.037991638
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2018,0.074747067,0.082294348,0.06741637
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2018,0.011715762,0.015543561,0.008631002
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2018,0.041257809,0.045570853,0.037368551
Age-Standardized Smoking Prevalence,214,Nigeria,1,Male,29,15+ years,2019,0.074319592,0.082139449,0.066907036
Age-Standardized Smoking Prevalence,214,Nigeria,2,Female,29,15+ years,2019,0.011565281,0.015357695,0.008620524
Age-Standardized Smoking Prevalence,214,Nigeria,3,Both,29,15+ years,2019,0.040821557,0.045067559,0.036933013
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1990,0.063021938,0.071169054,0.055721406
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1990,0.015115842,0.020188894,0.011330941
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1990,0.038052181,0.042823695,0.03407671
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1991,0.064409724,0.072626138,0.057213903
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1991,0.015418801,0.020720533,0.011543884
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1991,0.0388037,0.043602191,0.034652295
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1992,0.065779173,0.074039164,0.058460661
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1992,0.015723799,0.021027996,0.01178029
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1992,0.039557586,0.044470218,0.035369365
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1993,0.067110836,0.075542428,0.059471429
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1993,0.016023336,0.02142965,0.01200149
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1993,0.040298111,0.045155877,0.036086659
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1994,0.068385778,0.076625859,0.060498736
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1994,0.016313079,0.021693799,0.012192842
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1994,0.041016137,0.045803426,0.036940625
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1995,0.069587266,0.078000172,0.061690094
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1995,0.016595425,0.021940317,0.012400011
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1995,0.041704829,0.046540039,0.037607592
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1996,0.070726908,0.079338385,0.063110168
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1996,0.016870587,0.022335151,0.012645948
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1996,0.042348614,0.047156599,0.038058237
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1997,0.072577663,0.081240668,0.064969101
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1997,0.017286372,0.022778128,0.012938773
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1997,0.043422492,0.048330772,0.039120713
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1998,0.074351867,0.082833832,0.066537999
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,2,Female,29,15+ years,1998,0.017694716,0.023296003,0.013238201
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,3,Both,29,15+ years,1998,0.044467211,0.049267115,0.040122759
Age-Standardized Smoking Prevalence,215,Sao Tome and Principe,1,Male,29,15+ years,1999,0.076042743,0.084628073,0.068210314
